Data Source,Time,Value
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 20:59:41.04602,6395
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:00:41.053009,6143
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:01:41.044022,6127
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:02:41.049011,6270
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:03:41.057022,6583
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:04:41.063004,6030
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:05:41.053009,6062
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:06:41.044022,6472
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:07:41.067001,6361
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:08:41.058029,6520
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:09:41.048004,6077
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:10:41.039001,5889
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:11:41.045028,5589
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:12:41.053009,6015
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:13:41.058029,6032
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:14:41.049011,6332
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:15:41.039001,6001
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:16:41.06102,5780
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:17:41.039001,5686
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:18:41.06102,5843
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:19:41.035003,5890
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:20:41.04303,5985
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:21:41.033005,5623
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:22:41.040008,6111
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:23:41.06102,5780
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:24:41.052002,5418
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:25:41.059021,5765
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:26:41.033005,6190
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:27:41.056015,6395
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:28:41.031021,6048
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:29:41.052002,5526
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:30:41.059021,6158
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:31:41.034012,6206
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:32:41.056015,6363
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:33:41.04602,5815
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:34:41.037002,5750
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:35:41.059021,5514
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:36:41.050003,5625
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:37:41.04303,5593
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:38:41.034012,5924
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:39:41.056015,6239
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:40:41.031021,6193
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:41:41.036011,5939
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:42:41.044022,6019
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:43:41.034012,5969
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:44:41.041016,5654
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:45:41.031021,5748
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:46:41.053009,6267
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:47:41.045028,6063
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:48:41.05101,6188
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:49:41.04303,5859
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:50:41.049011,5544
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:51:41.040008,5780
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:52:41.062027,6237
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:53:41.036011,5715
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:54:41.058029,5856
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:55:41.049011,5620
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:56:41.055008,5888
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:57:41.048004,5919
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:58:41.055008,5683
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 21:59:41.092026,5935
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:00:41.036011,5288
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:01:41.058029,5130
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:02:41.049011,4649
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:03:41.039001,5432
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:04:41.04602,5638
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:05:41.052002,4990
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:06:41.04303,5181
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:07:41.034012,4707
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:08:41.042023,4628
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:09:41.031021,4676
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:10:41.03801,4896
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:11:41.044022,4786
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:12:41.034012,5115
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:13:41.042023,5210
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:14:41.048004,5367
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:15:41.03801,5242
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:16:41.06102,5068
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:17:41.05101,5351
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:18:41.042023,5037
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:19:41.048004,5256
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:20:41.039001,4911
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:21:41.06102,4864
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:22:41.052002,4863
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:23:41.042023,4960
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:24:41.050003,5085
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:25:41.055008,4833
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:26:41.06102,4518
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:27:41.054001,4518
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:28:41.045028,4627
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:29:41.052002,5164
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:30:41.058029,5117
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:31:41.049011,4881
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:32:41.054001,4802
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:33:41.045028,5120
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:34:41.052002,4851
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:35:41.04303,4520
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:36:41.049011,4977
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:37:41.041016,5482
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:38:41.047028,4804
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:39:41.054001,5277
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:40:41.060028,4820
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:41:41.050003,5057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:42:41.058029,4962
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:43:41.047028,4867
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:44:41.039001,4552
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:45:41.060028,4818
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:46:41.035003,4409
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:47:41.044022,4568
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:48:41.05101,4473
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:49:41.057022,4189
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:50:41.047028,4378
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:51:41.03801,4047
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:52:41.044022,4008
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:53:41.034012,4550
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:54:41.041016,4799
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:55:41.048004,4420
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:56:41.03801,4420
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:57:41.030029,4057
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:58:41.036011,4436
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 22:59:41.04303,4452
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:00:41.034012,4310
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:01:41.056015,4073
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:02:41.047028,3821
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:03:41.03801,3934
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:04:41.04303,4092
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:05:41.049011,4218
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:06:41.040008,3965
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:07:41.034012,4108
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:08:41.055008,4281
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:09:41.062027,3965
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:10:41.052002,3587
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:11:41.059021,3855
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:12:41.034012,3776
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:13:41.056015,3996
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:14:41.04602,4063
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:15:41.037002,3904
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:16:41.059021,3463
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:17:41.035003,3826
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:18:41.056015,3872
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:19:41.048004,3824
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:20:41.037002,3715
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:21:41.045028,3889
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:22:41.035003,3936
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:23:41.041016,3634
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:24:41.048004,4217
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:25:41.054001,3854
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:26:41.06102,3807
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:27:41.037002,4406
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:28:41.058029,4280
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:29:41.035003,4169
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:30:41.040008,3979
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:31:41.04602,4059
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:32:41.052002,4153
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:33:41.04303,4212
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:34:41.049011,4282
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:35:41.040008,4487
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:36:41.04602,4180
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:37:41.039001,4124
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:38:41.045028,3857
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:39:41.053009,3873
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:40:41.04303,3857
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:41:41.050003,4133
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:42:41.039001,4346
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:43:41.030029,4374
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:44:41.037002,4028
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:45:41.04303,4106
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:46:41.050003,3807
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:47:41.057022,4248
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:48:41.048004,3980
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:49:41.039001,3341
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:50:41.060028,3437
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:51:41.037002,3681
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:52:41.057022,3965
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:53:41.048004,4180
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:54:41.039001,4314
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:55:41.045028,4267
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:56:41.037002,4314
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:57:41.045028,4047
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:58:41.036011,4180
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-06 23:59:41.058029,4047
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:00:41.033005,4188
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:01:41.055008,3715
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:02:41.045028,3589
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:03:41.05101,3625
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:04:41.058029,3546
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:05:41.033005,3435
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:06:41.055008,4122
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:07:41.06102,3932
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:08:41.052002,4059
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:09:41.044022,3822
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:10:41.049011,3728
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:11:41.040008,3437
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:12:41.04602,3712
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:13:41.052002,3634
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:14:41.044022,3608
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:15:41.049011,3727
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:16:41.055008,3326
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:17:41.049011,2932
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:18:41.040008,3326
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:19:41.062027,3555
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:20:41.052002,3231
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:21:41.04303,3483
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:22:41.065002,3649
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:23:41.056015,3342
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:24:41.062027,3373
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:25:41.067001,3562
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:26:41.059021,3640
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:27:41.067001,3807
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:28:41.057022,3854
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:29:41.048004,3949
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:30:41.039001,3703
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:31:41.044022,3586
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:32:41.035003,3453
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:33:41.057022,3746
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:34:41.033005,3494
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:35:41.054001,3321
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:36:41.06102,3400
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:37:41.053009,3400
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:38:41.044022,3202
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:39:41.050003,3250
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:40:41.041016,3668
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:41:41.031021,3684
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:42:41.03801,3203
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:43:41.044022,3508
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:44:41.035003,3421
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:45:41.041016,3342
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:46:41.048004,3121
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:47:41.056015,3247
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:48:41.047028,3294
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:49:41.03801,3136
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:50:41.04303,3357
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:51:41.035003,3247
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:52:41.041016,3010
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:53:41.032028,3199
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:54:41.03801,3026
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:55:41.04303,2900
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:56:41.035003,2916
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:57:41.057022,2900
\\FMGTAP012\UMD EEM Database\L01 - UMCP|Pepco Campus Import,2018-12-07 00:58:41.032028,3026
